an,bn,ratio,gmp_ns,simd_ns,speedup
123,98,0.8000,2050.7,613.2,3.3440
123,123,1.0000,2440.5,675.9,3.6108
124,16,0.1250,577.0,136.9,4.2156
124,25,0.2000,893.3,182.2,4.9026
124,31,0.2500,1053.2,222.6,4.7318
124,41,0.3333,1268.8,271.5,4.6731
124,50,0.4000,1431.9,319.0,4.4893
124,62,0.5000,1502.4,385.1,3.9014
124,81,0.6500,1834.5,575.9,3.1854
124,99,0.8000,2066.4,617.8,3.3447
124,124,1.0000,2500.3,683.1,3.6601
125,16,0.1250,578.8,138.0,4.1934
125,25,0.2000,900.5,186.9,4.8188
125,31,0.2500,1066.2,224.8,4.7431
125,42,0.3333,1394.9,283.5,4.9199
125,50,0.4000,1473.4,320.2,4.6015
125,63,0.5000,1566.0,391.3,4.0026
125,81,0.6500,1870.6,558.3,3.3503
125,100,0.8000,2179.3,615.1,3.5428
125,125,1.0000,2533.6,694.0,3.6506
126,16,0.1250,583.6,138.5,4.2132
126,25,0.2000,907.2,188.8,4.8048
126,32,0.2500,1074.9,229.3,4.6874
126,42,0.3333,1293.5,281.1,4.6019
126,50,0.4000,1478.1,327.0,4.5205
126,63,0.5000,1563.0,398.0,3.9267
126,82,0.6500,1875.6,569.1,3.2958
126,101,0.8000,2193.4,629.1,3.4868
126,126,1.0000,2550.2,712.5,3.5794
127,16,0.1250,587.7,140.4,4.1852
127,25,0.2000,915.9,189.3,4.8378
127,32,0.2500,1079.5,235.3,4.5867
127,42,0.3333,1325.9,282.3,4.6960
127,51,0.4000,1518.1,331.2,4.5840
127,64,0.5000,1611.1,404.7,3.9806
127,83,0.6500,1940.1,606.2,3.2005
127,102,0.8000,2193.0,672.4,3.2613
127,127,1.0000,2630.0,724.9,3.6282
128,16,0.1250,591.3,141.8,4.1711
128,26,0.2000,960.9,193.6,4.9622
128,32,0.2500,1081.5,231.6,4.6698
128,43,0.3333,1438.1,288.8,4.9790
128,51,0.4000,1531.5,334.7,4.5762
128,64,0.5000,1621.9,407.4,3.9813
128,83,0.6500,1963.1,582.6,3.3695
128,102,0.8000,2206.9,646.8,3.4119
128,128,1.0000,2651.6,726.6,3.6493
129,16,0.1250,597.5,143.1,4.1766
129,26,0.2000,967.9,196.2,4.9325
129,32,0.2500,1108.3,232.4,4.7685
129,43,0.3333,1384.3,290.0,4.7736
129,52,0.4000,1557.0,339.9,4.5800
129,65,0.5000,1651.9,413.6,3.9938
129,84,0.6500,1993.1,585.1,3.4062
129,103,0.8000,2237.0,625.7,3.5752
129,129,1.0000,2676.0,735.2,3.6399
130,16,0.1250,602.3,143.3,4.2029
130,26,0.2000,973.5,196.1,4.9650
130,33,0.2500,1165.9,238.4,4.8897
130,43,0.3333,1389.0,291.1,4.7724
130,52,0.4000,1578.5,341.4,4.6238
130,65,0.5000,1649.3,415.0,3.9746
130,85,0.6500,2030.1,573.3,3.5411
130,104,0.8000,2246.5,627.9,3.5777
130,130,1.0000,2735.8,712.5,3.8398
131,16,0.1250,604.2,144.6,4.1780
131,26,0.2000,981.6,201.4,4.8743
131,33,0.2500,1162.6,242.4,4.7966
131,44,0.3333,1486.1,303.0,4.9041
131,52,0.4000,1585.1,347.2,4.5648
131,66,0.5000,1671.7,537.4,3.1108
131,85,0.6500,2059.6,591.0,3.4849
131,105,0.8000,2277.1,664.5,3.4268
131,131,1.0000,2779.5,749.4,3.7089
132,17,0.1250,648.4,148.8,4.3560
132,26,0.2000,988.5,204.0,4.8449
132,33,0.2500,1168.1,243.0,4.8077
132,44,0.3333,1422.7,306.8,4.6363
132,53,0.4000,1587.8,358.0,4.4347
132,66,0.5000,1672.9,579.5,2.8868
132,86,0.6500,2078.3,650.0,3.1973
132,106,0.8000,2341.4,713.8,3.2801
132,132,1.0000,2783.0,774.5,3.5933
133,17,0.1250,652.1,152.2,4.2840
133,27,0.2000,1032.9,210.8,4.9008
133,33,0.2500,1171.1,243.7,4.8044
133,44,0.3333,1443.1,309.2,4.6667
133,53,0.4000,1639.9,360.1,4.5536
133,67,0.5000,1732.8,602.5,2.8760
133,86,0.6500,2123.6,659.0,3.2224
133,106,0.8000,2355.2,738.7,3.1884
133,133,1.0000,2882.4,851.1,3.3865
134,17,0.1250,658.0,152.7,4.3078
134,27,0.2000,1042.5,211.0,4.9416
134,34,0.2500,1190.2,248.8,4.7831
134,45,0.3333,1551.4,315.1,4.9240
134,54,0.4000,1659.2,365.2,4.5427
134,67,0.5000,1733.4,643.8,2.6925
134,87,0.6500,2143.4,587.6,3.6476
134,107,0.8000,2371.7,734.9,3.2273
134,134,1.0000,2894.0,866.9,3.3384
135,17,0.1250,663.0,153.2,4.3263
135,27,0.2000,1050.0,216.3,4.8541
135,34,0.2500,1194.5,254.1,4.7000
135,45,0.3333,1512.6,316.7,4.7760
135,54,0.4000,1651.5,370.5,4.4574
135,68,0.5000,1767.7,622.9,2.8377
135,88,0.6500,2194.5,568.3,3.8613
135,108,0.8000,2416.7,735.3,3.2865
135,135,1.0000,2926.0,881.2,3.3205
136,17,0.1250,668.5,153.9,4.3422
136,27,0.2000,1056.9,215.7,4.9011
136,34,0.2500,1203.6,253.7,4.7441
136,45,0.3333,1523.2,317.9,4.7907
136,54,0.4000,1650.6,372.3,4.4341
136,68,0.5000,1773.7,456.1,3.8889
136,88,0.6500,2221.7,569.0,3.9043
136,109,0.8000,2471.9,758.2,3.2604
136,136,1.0000,2979.1,886.2,3.3616
137,17,0.1250,672.6,158.3,4.2491
137,27,0.2000,1065.7,219.2,4.8614
137,34,0.2500,1221.4,256.6,4.7596
137,46,0.3333,1634.4,328.6,4.9734
137,55,0.4000,1725.3,379.5,4.5462
137,69,0.5000,1809.9,654.1,2.7670
137,89,0.6500,2244.0,603.5,3.7185
137,110,0.8000,2488.9,794.5,3.1326
137,137,1.0000,3017.2,899.4,3.3547
138,17,0.1250,677.3,158.6,4.2701
138,28,0.2000,1185.3,224.9,5.2703
138,35,0.2500,1274.1,266.6,4.7796
138,46,0.3333,1549.1,330.8,4.6834
138,55,0.4000,1724.9,381.9,4.5170
138,69,0.5000,1820.5,465.3,3.9125
138,90,0.6500,2262.2,609.0,3.7145
138,110,0.8000,2502.2,705.2,3.5483
138,138,1.0000,3019.0,903.7,3.3407
139,17,0.1250,682.0,160.7,4.2446
139,28,0.2000,1184.1,225.6,5.2490
139,35,0.2500,1274.1,268.1,4.7526
139,46,0.3333,1570.2,331.1,4.7424
139,56,0.4000,1735.5,387.0,4.4842
139,70,0.5000,1856.6,638.1,2.9097
139,90,0.6500,2314.7,614.6,3.7663
139,111,0.8000,2493.0,781.8,3.1887
139,139,1.0000,3116.4,919.0,3.3910
140,18,0.1250,725.9,173.0,4.1952
140,28,0.2000,1109.6,226.5,4.8992
140,35,0.2500,1274.3,270.1,4.7170
140,47,0.3333,1646.6,338.5,4.8643
140,56,0.4000,1745.2,394.1,4.4287
140,70,0.5000,1854.6,661.3,2.8042
140,91,0.6500,2336.7,627.6,3.7231
140,112,0.8000,2602.6,780.0,3.3368
140,140,1.0000,3135.1,927.0,3.3820
141,18,0.1250,730.4,172.0,4.2462
141,28,0.2000,1110.5,230.0,4.8289
141,35,0.2500,1292.4,272.8,4.7367
141,47,0.3333,1637.3,342.6,4.7789
141,56,0.4000,1777.3,396.6,4.4813
141,71,0.5000,1889.2,651.4,2.9001
141,92,0.6500,2373.5,632.5,3.7528
141,113,0.8000,2616.2,810.5,3.2279
141,141,1.0000,3140.1,932.8,3.3662
142,18,0.1250,736.5,171.7,4.2894
142,28,0.2000,1119.7,229.7,4.8754
142,36,0.2500,1324.6,278.4,4.7582
142,47,0.3333,1639.3,342.6,4.7845
142,57,0.4000,1789.8,407.2,4.3952
142,71,0.5000,1899.0,651.3,2.9158
142,92,0.6500,2380.2,629.3,3.7821
142,114,0.8000,2609.9,816.2,3.1975
142,142,1.0000,3202.1,927.6,3.4519
143,18,0.1250,741.6,174.6,4.2483
143,29,0.2000,1277.4,234.5,5.4463
143,36,0.2500,1324.7,278.5,4.7573
143,48,0.3333,1700.7,354.6,4.7958
143,57,0.4000,1801.6,409.5,4.3997
143,72,0.5000,1918.8,636.4,3.0150
143,93,0.6500,2419.2,633.1,3.8209
143,114,0.8000,2635.2,792.4,3.3258
143,143,1.0000,3238.3,906.9,3.5708
144,18,0.1250,747.6,174.6,4.2811
144,29,0.2000,1280.1,237.9,5.3809
144,36,0.2500,1319.1,281.6,4.6843
144,48,0.3333,1659.6,359.0,4.6231
144,58,0.4000,1839.9,419.8,4.3823
144,72,0.5000,1939.5,510.4,3.7997
144,94,0.6500,2443.4,650.0,3.7591
144,115,0.8000,2722.8,778.0,3.5000
144,144,1.0000,3265.8,955.1,3.4194
145,18,0.1250,753.1,178.3,4.2247
145,29,0.2000,1210.0,245.3,4.9321
145,36,0.2500,1342.9,282.9,4.7464
145,48,0.3333,1680.7,361.4,4.6512
145,58,0.4000,1908.1,423.2,4.5085
145,73,0.5000,2015.0,665.0,3.0301
145,94,0.6500,2479.2,650.8,3.8091
145,116,0.8000,2702.8,751.6,3.5961
145,145,1.0000,3345.9,960.5,3.4835
146,18,0.1250,758.6,177.8,4.2664
146,29,0.2000,1215.9,241.0,5.0452
146,37,0.2500,1411.8,292.7,4.8229
146,49,0.3333,1817.6,366.6,4.9578
146,58,0.4000,1913.9,423.8,4.5158
146,73,0.5000,2020.5,519.5,3.8893
146,95,0.6500,2505.4,657.5,3.8108
146,117,0.8000,2724.6,755.2,3.6076
146,146,1.0000,3348.7,971.6,3.4464
147,18,0.1250,761.3,178.1,4.2750
147,29,0.2000,1211.2,243.3,4.9792
147,37,0.2500,1414.2,292.8,4.8295
147,49,0.3333,1761.2,369.4,4.7679
147,59,0.4000,1928.9,431.1,4.4746
147,74,0.5000,2059.0,700.7,2.9385
147,96,0.6500,2546.5,669.2,3.8055
147,118,0.8000,2820.3,859.8,3.2803
147,147,1.0000,3373.4,978.9,3.4460
148,19,0.1250,809.5,182.6,4.4328
148,30,0.2000,1320.4,249.2,5.2975
148,37,0.2500,1415.1,294.4,4.8072
148,49,0.3333,1769.6,372.3,4.7527
148,59,0.4000,1930.7,433.5,4.4533
148,74,0.5000,2041.9,530.6,3.8479
148,96,0.6500,2562.4,676.0,3.7906
148,118,0.8000,2804.2,821.8,3.4124
148,148,1.0000,3433.7,997.1,3.4437
149,19,0.1250,814.6,183.9,4.4284
149,30,0.2000,1375.0,249.4,5.5132
149,37,0.2500,1421.3,296.4,4.7956
149,50,0.3333,1858.0,380.4,4.8838
149,60,0.4000,1976.3,443.4,4.4573
149,75,0.5000,2098.2,683.6,3.0695
149,97,0.6500,2614.9,679.8,3.8463
149,119,0.8000,2826.0,873.8,3.2342
149,149,1.0000,3472.3,999.5,3.4742
150,19,0.1250,820.3,184.8,4.4385
150,30,0.2000,1253.6,253.1,4.9523
150,38,0.2500,1441.4,302.2,4.7705
150,50,0.3333,1804.9,381.0,4.7369
150,60,0.4000,1983.8,447.4,4.4338
150,75,0.5000,2104.9,715.0,2.9440
150,98,0.6500,2619.6,724.0,3.6183
150,120,0.8000,2839.2,884.9,3.2085
150,150,1.0000,3474.6,1009.9,3.4404
151,19,0.1250,827.4,189.8,4.3597
151,30,0.2000,1257.3,255.7,4.9164
151,38,0.2500,1439.9,306.3,4.7008
151,50,0.3333,1819.5,382.7,4.7539
151,60,0.4000,1990.0,450.8,4.4145
151,76,0.5000,2110.7,701.9,3.0072
151,98,0.6500,2665.5,726.0,3.6715
151,121,0.8000,2921.9,877.5,3.3298
151,151,1.0000,3571.3,1019.4,3.5032
152,19,0.1250,830.8,195.9,4.2420
152,30,0.2000,1255.7,255.8,4.9096
152,38,0.2500,1445.2,313.7,4.6063
152,51,0.3333,1876.6,399.0,4.7032
152,61,0.4000,2005.4,465.3,4.3102
152,76,0.5000,2113.6,562.1,3.7601
152,99,0.6500,2691.7,718.7,3.7453
152,122,0.8000,2939.8,893.2,3.2912
152,152,1.0000,3592.0,1023.3,3.5104
153,19,0.1250,836.9,189.6,4.4140
153,31,0.2000,1421.8,267.7,5.3112
153,38,0.2500,1479.2,309.7,4.7764
153,51,0.3333,1879.9,393.8,4.7738
153,61,0.4000,2069.1,464.6,4.4535
153,77,0.5000,2190.5,710.1,3.0846
153,99,0.6500,2714.0,717.4,3.7829
153,122,0.8000,2945.7,842.5,3.4962
153,153,1.0000,3622.6,1035.0,3.5001
154,19,0.1250,844.2,190.0,4.4432
154,31,0.2000,1428.4,269.0,5.3103
154,39,0.2500,1528.8,317.0,4.8223
154,51,0.3333,1890.6,397.3,4.7584
154,62,0.4000,2089.4,473.5,4.4124
154,77,0.5000,2205.4,573.5,3.8452
154,100,0.6500,2741.9,694.2,3.9496
154,123,0.8000,2957.0,849.7,3.4799
154,154,1.0000,3675.7,1041.7,3.5286
155,19,0.1250,846.7,190.0,4.4559
155,31,0.2000,1303.3,270.7,4.8138
155,39,0.2500,1535.2,317.6,4.8341
155,52,0.3333,1955.6,403.4,4.8473
155,62,0.4000,2095.5,475.9,4.4032
155,78,0.5000,2225.6,706.5,3.1501
155,101,0.6500,2784.5,697.7,3.9912
155,124,0.8000,3056.5,901.3,3.3913
155,155,1.0000,3726.1,1021.7,3.6470
156,20,0.1250,899.6,198.2,4.5398
156,31,0.2000,1313.4,271.1,4.8445
156,39,0.2500,1536.7,319.0,4.8168
156,52,0.3333,1934.6,406.3,4.7611
156,62,0.4000,2102.4,477.4,4.4035
156,78,0.5000,2219.4,583.5,3.8035
156,101,0.6500,2791.5,697.4,4.0027
156,125,0.8000,3084.6,876.9,3.5176
156,156,1.0000,3761.5,980.3,3.8370
157,20,0.1250,901.9,204.8,4.4027
157,31,0.2000,1325.3,272.8,4.8575
157,39,0.2500,1547.3,322.8,4.7928
157,52,0.3333,1959.1,410.9,4.7682
157,63,0.4000,2159.5,487.5,4.4299
157,79,0.5000,2293.9,723.9,3.1690
157,102,0.6500,2878.2,756.2,3.8062
157,126,0.8000,3103.5,909.9,3.4108
157,157,1.0000,3826.8,1031.0,3.7119
158,20,0.1250,909.0,205.3,4.4277
158,32,0.2000,1498.4,280.7,5.3374
158,40,0.2500,1561.9,337.1,4.6326
158,53,0.3333,2030.0,425.2,4.7736
158,63,0.4000,2161.5,488.1,4.4279
158,79,0.5000,2298.0,735.6,3.1238
158,103,0.6500,2896.4,764.7,3.7874
158,126,0.8000,3106.6,943.4,3.2930
158,158,1.0000,3845.3,1073.5,3.5819
159,20,0.1250,914.2,204.7,4.4666
159,32,0.2000,1499.2,282.3,5.3110
159,40,0.2500,1562.9,337.6,4.6292
159,53,0.3333,2014.4,426.8,4.7203
159,64,0.4000,2173.4,499.3,4.3526
159,80,0.5000,2327.6,758.3,3.0694
159,103,0.6500,2927.4,803.1,3.6450
159,127,0.8000,3191.6,947.9,3.3670
159,159,1.0000,3873.1,1090.6,3.5513
160,20,0.1250,918.6,204.6,4.4904
160,32,0.2000,1348.3,283.1,4.7630
160,40,0.2500,1558.0,338.4,4.6045
160,53,0.3333,2023.3,427.5,4.7328
160,64,0.4000,2180.5,499.8,4.3625
160,80,0.5000,2300.5,780.3,2.9481
160,104,0.6500,2938.8,801.1,3.6682
160,128,0.8000,3213.8,986.4,3.2582
160,160,1.0000,3866.9,1111.8,3.4780
161,20,0.1250,926.7,203.7,4.5504
161,32,0.2000,1366.2,285.6,4.7839
161,40,0.2500,1601.9,340.4,4.7063
161,54,0.3333,2114.8,437.4,4.8351
161,64,0.4000,2249.4,505.2,4.4526
161,81,0.5000,2397.9,780.7,3.0717
161,105,0.6500,2958.8,807.6,3.6635
161,129,0.8000,3228.5,891.4,3.6217
161,161,1.0000,3899.9,1125.7,3.4643
162,20,0.1250,932.8,204.1,4.5697
162,32,0.2000,1368.1,286.9,4.7687
162,41,0.2500,1680.0,350.5,4.7935
162,54,0.3333,2068.1,440.7,4.6924
162,65,0.4000,2270.7,513.2,4.4249
162,81,0.5000,2400.5,630.3,3.8087
162,105,0.6500,2987.6,815.6,3.6630
162,130,0.8000,3342.6,895.1,3.7345
162,162,1.0000,3897.9,1126.2,3.4612
163,20,0.1250,937.4,209.7,4.4707
163,33,0.2000,1602.4,296.8,5.3996
