ratio,an,bn,ns_call
0.6500,208,135,1152.0
0.6500,212,138,1177.9
0.6500,216,140,1229.2
0.6500,220,143,1265.6
0.6500,224,146,1334.9
0.6500,228,148,1346.2
0.6500,232,151,1470.7
0.6500,236,153,1530.6
0.6500,240,156,1601.9
0.6500,244,159,1640.0
0.6500,248,161,1714.5
0.6500,252,164,1735.5
0.6500,256,166,1803.3
0.6500,260,169,1850.6
0.6500,264,172,1907.3
0.6500,268,174,1904.3
0.6500,272,177,1925.6
0.6500,276,179,2092.3
0.6500,280,182,2082.3
0.6500,284,185,2106.9
0.6500,288,187,2153.0
0.6500,292,190,2127.7
0.6500,296,192,2274.1
0.6500,300,195,2271.3
0.6500,304,198,2325.8
0.6500,308,200,2354.5
0.6500,312,203,2314.3
0.6500,316,205,2437.1
0.6500,320,208,2516.9
0.6500,324,211,2558.9
0.6500,328,213,2552.1
0.6500,332,216,2632.5
0.6500,336,218,2715.7
0.6500,340,221,2770.5
0.6500,344,224,2769.6
0.6500,348,226,2783.4
0.6500,352,229,2857.8
0.6500,356,231,2931.9
0.6500,360,234,2810.8
0.6500,364,237,2808.1
0.6500,368,239,2806.8
0.6500,372,242,2803.9
0.6500,376,244,2811.1
0.6500,380,247,2821.4
0.6500,384,250,2821.7
0.6500,388,252,2817.0
0.6500,392,255,3338.0
0.6500,396,257,3343.5
0.6500,400,260,3343.2
0.6500,404,263,3347.8
0.6500,408,265,3350.2
0.6500,412,268,3348.1
0.6500,416,270,3345.5
0.6500,420,273,3329.7
0.6500,424,276,3335.1
0.6500,428,278,3335.7
0.6500,432,281,3332.8
0.6500,436,283,3337.7
0.6500,440,286,3338.0
0.6500,444,289,3338.9
0.6500,448,291,3336.9
0.6500,452,294,3336.9
0.6500,456,296,3342.1
0.6500,460,299,3340.1
0.6500,464,302,3346.0
0.6500,468,304,4015.5
0.6500,472,307,4015.0
0.6500,476,309,4025.9
0.6500,480,312,4024.3
0.6500,484,315,4022.4
0.6500,488,317,4023.1
0.6500,492,320,4025.0
0.6500,496,322,4026.4
0.6500,500,325,4024.2
0.6500,504,328,4026.3
0.6500,508,330,4021.8
0.6500,512,333,4025.0
0.6500,516,335,4026.9
0.6500,520,338,4022.3
0.6500,524,341,4019.9
0.6500,528,343,4016.9
0.6500,532,346,4029.0
0.6500,536,348,4033.1
0.6500,540,351,4029.7
0.6500,544,354,4250.7
0.6500,548,356,4249.5
0.6500,552,359,4242.2
0.6500,556,361,4244.9
0.6500,560,364,4237.9
0.6500,564,367,4243.2
0.6500,568,369,4245.3
0.6500,572,372,4238.6
0.6500,576,374,4246.3
0.6500,580,377,4244.6
0.6500,584,380,4248.0
0.6500,588,382,4249.5
0.6500,592,385,4245.4
0.6500,596,387,4259.8
0.6500,600,390,4245.9
0.6500,604,393,4244.7
0.6500,608,395,4248.0
0.6500,612,398,4251.8
0.6500,616,400,4253.1
0.6500,620,403,4255.1
0.6500,624,406,5839.6
0.6500,628,408,5853.5
0.6500,632,411,5857.4
0.6500,636,413,5853.6
0.6500,640,416,5846.6
0.6500,644,419,5854.6
0.6500,648,421,5863.5
0.6500,652,424,5855.9
0.6500,656,426,5856.7
0.6500,660,429,5854.2
0.6500,664,432,5851.8
0.6500,668,434,5851.9
0.6500,672,437,5848.2
0.6500,676,439,5853.2
0.6500,680,442,5849.4
0.6500,684,445,5853.2
0.6500,688,447,5847.9
0.6500,692,450,5854.2
0.6500,696,452,5855.9
0.6500,700,455,5857.4
0.6500,704,458,5862.1
0.6500,708,460,5864.0
0.6500,712,463,5854.9
0.6500,716,465,5859.4
0.6500,720,468,5863.6
0.6500,724,471,5860.3
0.6500,728,473,5859.7
0.6500,732,476,5858.3
0.6500,736,478,5854.8
0.6500,740,481,5859.6
0.6500,744,484,5865.6
0.6500,748,486,5871.4
0.6500,752,489,5872.8
0.6500,756,491,5868.9
0.6500,760,494,5868.4
0.6500,764,497,5858.1
0.6500,768,499,5859.5
0.6500,772,502,5860.5
0.6500,776,504,5858.0
0.6500,780,507,6911.9
0.6500,784,510,6913.1
0.6500,788,512,6918.6
0.6500,792,515,6927.1
0.6500,796,517,6929.2
0.6500,800,520,6925.3
0.6500,804,523,6924.0
0.6500,808,525,6913.8
0.6500,812,528,6922.0
0.6500,816,530,6930.7
0.6500,820,533,6923.3
0.6500,824,536,6932.6
0.6500,828,538,6933.5
0.6500,832,541,6938.4
0.6500,836,543,6920.8
0.6500,840,546,6923.8
0.6500,844,549,6921.8
0.6500,848,551,6919.5
0.6500,852,554,6913.9
0.6500,856,556,6923.0
0.6500,860,559,6920.6
0.6500,864,562,6921.2
0.6500,868,564,6923.9
0.6500,872,567,6927.0
0.6500,876,569,6923.1
0.6500,880,572,6933.6
0.6500,884,575,6927.1
0.6500,888,577,6932.6
0.6500,892,580,6939.1
0.6500,896,582,6933.9
0.6500,900,585,6936.7
0.6500,904,588,6927.8
0.6500,908,590,6930.9
0.6500,912,593,6935.2
0.6500,916,595,6942.0
0.6500,920,598,6942.9
0.6500,924,601,6941.4
0.6500,928,603,6925.4
0.6500,932,606,8414.2
0.6500,936,608,8413.3
0.6500,940,611,8423.6
0.6500,944,614,8410.7
0.6500,948,616,8413.4
0.6500,952,619,8415.7
0.6500,956,621,8433.7
0.6500,960,624,8420.5
0.6500,964,627,8422.5
0.6500,968,629,8430.9
0.6500,972,632,8435.7
0.6500,976,634,8422.6
0.6500,980,637,8418.2
0.6500,984,640,8408.6
0.6500,988,642,8418.1
0.6500,992,645,8424.0
0.6500,996,647,8429.9
0.6500,1000,650,8432.0
0.6500,1004,653,8426.5
0.6500,1008,655,8434.0
0.6500,1012,658,8427.6
0.6500,1016,660,8427.9
0.6500,1020,663,8431.3
0.6500,1024,666,8430.4
0.6500,1028,668,8419.8
0.6500,1032,671,8421.6
0.6500,1036,673,8427.6
0.6500,1040,676,8430.0
0.6500,1044,679,8425.1
0.6500,1048,681,8431.5
0.6500,1052,684,8420.1
0.6500,1056,686,8424.6
0.6500,1060,689,8430.3
0.6500,1064,692,8426.4
0.6500,1068,694,8428.0
0.6500,1072,697,8420.6
0.6500,1076,699,8451.0
0.6500,1080,702,8454.2
0.6500,1084,705,8452.8
0.6500,1088,707,9001.9
0.6500,1092,710,8975.2
0.6500,1096,712,8987.1
0.6500,1100,715,8977.0
0.6500,1104,718,8972.1
0.6500,1108,720,8980.8
0.6500,1112,723,8984.1
0.6500,1116,725,8996.9
0.6500,1120,728,8999.0
0.6500,1124,731,8990.1
0.6500,1128,733,8995.6
0.6500,1132,736,8988.9
0.6500,1136,738,8989.6
0.6500,1140,741,9012.8
0.6500,1144,744,8990.5
0.6500,1148,746,8993.4
0.6500,1152,749,8981.6
0.6500,1156,751,8979.6
0.6500,1160,754,8980.2
0.6500,1164,757,8985.7
0.6500,1168,759,8997.3
0.6500,1172,762,8987.2
0.6500,1176,764,8980.8
0.6500,1180,767,8985.4
0.6500,1184,770,8980.0
0.6500,1188,772,8984.7
0.6500,1192,775,8996.2
0.6500,1196,777,8993.2
0.6500,1200,780,8990.7
0.6500,1204,783,8970.7
0.6500,1208,785,8978.2
0.6500,1212,788,8998.0
0.6500,1216,790,8976.0
0.6500,1220,793,8972.4
0.6500,1224,796,8978.3
0.6500,1228,798,8993.1
0.6500,1232,801,8993.2
0.6500,1236,803,8993.6
0.6500,1240,806,8989.2
0.6500,1244,809,12187.1
0.6500,1248,811,12175.5
0.6500,1252,814,12169.3
0.6500,1256,816,12173.4
0.6500,1260,819,12170.9
0.6500,1264,822,12189.3
0.6500,1268,824,12191.5
0.6500,1272,827,12196.8
0.6500,1276,829,12176.0
0.6500,1280,832,12182.5
0.6500,1284,835,12169.3
0.6500,1288,837,12184.1
0.6500,1292,840,12176.3
0.6500,1296,842,12188.0
0.6500,1300,845,12170.6
0.6500,1304,848,12171.1
0.6500,1308,850,12173.3
0.6500,1312,853,12168.6
0.6500,1316,855,12179.9
0.6500,1320,858,12169.8
0.6500,1324,861,12172.2
0.6500,1328,863,12188.2
0.6500,1332,866,12190.8
0.6500,1336,868,12189.8
0.6500,1340,871,12185.0
0.6500,1344,874,12172.5
0.6500,1348,876,12197.7
0.6500,1352,879,12202.2
0.6500,1356,881,12201.7
0.6500,1360,884,12209.2
0.6500,1364,887,12208.8
0.6500,1368,889,12203.8
0.6500,1372,892,12199.4
0.6500,1376,894,12194.0
0.6500,1380,897,12201.9
0.6500,1384,900,12207.5
0.6500,1388,902,12213.3
0.6500,1392,905,12215.0
0.6500,1396,907,12217.7
0.6500,1400,910,12232.1
0.6500,1404,913,12226.4
0.6500,1408,915,12214.1
0.6500,1412,918,12219.3
0.6500,1416,920,12218.0
0.6500,1420,923,12220.0
0.6500,1424,926,12219.5
0.6500,1428,928,12205.3
0.6500,1432,931,12203.4
0.6500,1436,933,12205.6
0.6500,1440,936,12210.1
0.6500,1444,939,12221.0
0.6500,1448,941,12217.2
0.6500,1452,944,12228.7
0.6500,1456,946,12217.3
0.6500,1460,949,12219.9
0.6500,1464,952,12207.5
0.6500,1468,954,12212.3
0.6500,1472,957,12205.8
0.6500,1476,959,12207.6
0.6500,1480,962,12209.1
0.6500,1484,965,12211.9
0.6500,1488,967,12217.5
0.6500,1492,970,12205.0
0.6500,1496,972,12203.2
0.6500,1500,975,12204.3
0.6500,1504,978,12209.7
0.6500,1508,980,12208.6
0.6500,1512,983,12216.3
0.6500,1516,985,12205.3
0.6500,1520,988,12214.9
0.6500,1524,991,12216.0
0.6500,1528,993,12222.8
0.6500,1532,996,12226.1
0.6500,1536,998,12227.0
0.6500,1540,1001,12216.6
0.6500,1544,1004,12222.9
0.6500,1548,1006,12232.0
0.6500,1552,1009,14674.6
0.6500,1556,1011,14670.6
0.6500,1560,1014,14670.9
0.6500,1564,1017,14670.9
0.6500,1568,1019,14668.1
0.6500,1572,1022,14666.2
0.6500,1576,1024,14674.2
0.6500,1580,1027,14681.7
0.6500,1584,1030,14693.8
0.6500,1588,1032,14685.4
0.6500,1592,1035,14673.7
0.6500,1596,1037,14670.8
0.6500,1600,1040,14670.5
0.6500,1604,1043,14697.8
0.6500,1608,1045,14687.9
0.6500,1612,1048,14677.9
0.6500,1616,1050,14679.9
0.6500,1620,1053,14674.5
0.6500,1624,1056,14668.1
0.6500,1628,1058,14677.9
0.6500,1632,1061,14678.7
0.6500,1636,1063,14688.7
0.6500,1640,1066,14681.8
0.6500,1644,1069,14709.5
0.6500,1648,1071,14680.8
0.6500,1652,1074,14695.7
0.6500,1656,1076,14687.8
0.6500,1660,1079,14684.8
0.6500,1664,1082,14697.4
0.6500,1668,1084,14695.6
0.6500,1672,1087,14716.2
0.6500,1676,1089,14708.6
0.6500,1680,1092,14698.6
0.6500,1684,1095,14692.3
0.6500,1688,1097,14684.2
0.6500,1692,1100,14691.8
0.6500,1696,1102,14702.4
0.6500,1700,1105,14708.9
0.6500,1704,1108,14695.4
0.6500,1708,1110,14697.6
0.6500,1712,1113,14702.9
0.6500,1716,1115,14694.0
0.6500,1720,1118,14697.1
0.6500,1724,1121,14715.2
0.6500,1728,1123,14700.1
0.6500,1732,1126,14703.6
0.6500,1736,1128,14702.6
0.6500,1740,1131,14716.8
0.6500,1744,1134,14713.7
0.6500,1748,1136,14690.5
0.6500,1752,1139,14693.8
0.6500,1756,1141,14693.3
0.6500,1760,1144,14702.3
0.6500,1764,1147,14703.9
0.6500,1768,1149,14713.6
0.6500,1772,1152,14700.0
0.6500,1776,1154,14706.8
0.6500,1780,1157,14716.7
0.6500,1784,1160,14717.9
0.6500,1788,1162,14724.3
0.6500,1792,1165,14740.6
0.6500,1796,1167,14736.0
0.6500,1800,1170,14724.1
0.6500,1804,1173,14704.7
0.6500,1808,1175,14709.5
0.6500,1812,1178,14719.3
0.6500,1816,1180,14721.6
0.6500,1820,1183,14720.6
0.6500,1824,1186,14706.4
0.6500,1828,1188,14714.9
0.6500,1832,1191,14704.0
0.6500,1836,1193,14724.8
0.6500,1840,1196,14708.5
0.6500,1844,1199,14714.9
0.6500,1848,1201,14706.3
0.6500,1852,1204,14703.1
0.6500,1856,1206,14707.7
0.6500,1860,1209,14707.2
0.6500,1864,1212,17318.4
0.6500,1868,1214,17315.1
0.6500,1872,1217,17313.8
0.6500,1876,1219,17299.1
0.6500,1880,1222,17318.7
0.6500,1884,1225,17329.2
0.6500,1888,1227,17338.3
0.6500,1892,1230,17343.3
0.6500,1896,1232,17362.6
0.6500,1900,1235,17352.6
0.6500,1904,1238,17338.2
0.6500,1908,1240,17325.5
0.6500,1912,1243,17331.8
0.6500,1916,1245,17333.9
0.6500,1920,1248,17326.2
0.6500,1924,1251,17331.4
0.6500,1928,1253,17324.9
0.6500,1932,1256,17337.9
0.6500,1936,1258,17340.5
0.6500,1940,1261,17329.0
0.6500,1944,1264,17330.9
0.6500,1948,1266,17325.8
0.6500,1952,1269,17320.8
0.6500,1956,1271,17315.2
0.6500,1960,1274,17318.6
0.6500,1964,1277,17331.1
0.6500,1968,1279,17325.8
0.6500,1972,1282,17321.5
0.6500,1976,1284,17324.3
0.6500,1980,1287,17336.0
0.6500,1984,1290,17351.5
0.6500,1988,1292,17375.5
0.6500,1992,1295,17358.1
0.6500,1996,1297,17344.5
0.6500,2000,1300,17343.3
0.6500,2004,1303,17346.4
0.6500,2008,1305,17353.6
0.6500,2012,1308,17346.5
0.6500,2016,1310,17345.9
0.6500,2020,1313,17343.2
0.6500,2024,1316,17347.3
0.6500,2028,1318,17343.9
0.6500,2032,1321,17349.7
0.6500,2036,1323,17354.9
0.6500,2040,1326,17345.3
0.6500,2044,1329,17351.1
0.6500,2048,1331,17342.7
0.6500,2052,1334,17353.1
0.6500,2056,1336,17375.3
0.6500,2060,1339,17361.7
0.6500,2064,1342,17371.2
0.6500,2068,1344,17353.4
0.6500,2072,1347,17341.9
0.6500,2076,1349,17333.8
0.6500,2080,1352,17362.3
0.6500,2084,1355,17363.1
0.6500,2088,1357,17352.2
0.6500,2092,1360,17356.9
0.6500,2096,1362,17356.3
0.6500,2100,1365,17374.2
0.6500,2104,1368,17361.3
0.6500,2108,1370,17375.4
0.6500,2112,1373,17355.9
0.6500,2116,1375,17360.4
0.6500,2120,1378,17375.1
0.6500,2124,1381,17380.9
0.6500,2128,1383,17386.9
0.6500,2132,1386,17384.4
0.6500,2136,1388,17368.9
0.6500,2140,1391,17387.6
0.6500,2144,1394,17390.6
0.6500,2148,1396,17385.0
0.6500,2152,1399,17377.6
0.6500,2156,1401,17371.9
0.6500,2160,1404,17376.8
0.6500,2164,1407,17366.1
0.6500,2168,1409,17359.5
0.6500,2172,1412,17380.2
0.6500,2176,1414,18776.2
0.6500,2180,1417,18797.8
0.6500,2184,1420,18756.1
0.6500,2188,1422,18771.5
0.6500,2192,1425,18842.5
0.6500,2196,1427,18758.4
0.6500,2200,1430,18772.2
0.6500,2204,1433,18777.3
0.6500,2208,1435,18794.4
0.6500,2212,1438,18782.7
0.6500,2216,1440,18793.9
0.6500,2220,1443,18802.9
0.6500,2224,1446,18824.4
0.6500,2228,1448,18775.2
0.6500,2232,1451,18791.6
0.6500,2236,1453,18774.2
0.6500,2240,1456,18764.3
0.6500,2244,1459,18754.3
0.6500,2248,1461,18791.1
0.6500,2252,1464,18744.4
0.6500,2256,1466,18784.0
0.6500,2260,1469,18769.0
0.6500,2264,1472,18772.0
0.6500,2268,1474,18773.2
0.6500,2272,1477,18782.6
0.6500,2276,1479,18771.6
0.6500,2280,1482,18759.0
0.6500,2284,1485,18758.0
0.6500,2288,1487,18779.5
0.6500,2292,1490,18788.0
0.6500,2296,1492,18760.2
0.6500,2300,1495,18779.9
0.6500,2304,1498,18763.6
0.6500,2308,1500,18784.0
0.6500,2312,1503,18763.5
0.6500,2316,1505,18734.4
0.6500,2320,1508,18757.2
0.6500,2324,1511,18758.6
0.6500,2328,1513,18774.5
0.6500,2332,1516,18774.5
0.6500,2336,1518,18795.8
0.6500,2340,1521,18786.6
0.6500,2344,1524,18772.5
0.6500,2348,1526,18786.2
0.6500,2352,1529,18829.9
0.6500,2356,1531,18757.7
0.6500,2360,1534,18734.1
0.6500,2364,1537,18785.1
0.6500,2368,1539,18769.9
0.6500,2372,1542,18767.5
0.6500,2376,1544,18762.4
0.6500,2380,1547,18766.3
0.6500,2384,1550,18757.0
0.6500,2388,1552,18756.6
0.6500,2392,1555,18750.1
0.6500,2396,1557,18718.0
0.6500,2400,1560,18767.0
0.6500,2404,1563,18782.6
0.6500,2408,1565,18779.0
0.6500,2412,1568,18786.2
0.6500,2416,1570,18740.5
0.6500,2420,1573,18765.8
0.6500,2424,1576,18733.4
0.6500,2428,1578,18772.0
0.6500,2432,1581,18739.1
0.6500,2436,1583,18752.0
0.6500,2440,1586,18756.5
0.6500,2444,1589,18770.3
0.6500,2448,1591,18745.6
0.6500,2452,1594,18770.7
0.6500,2456,1596,18749.7
0.6500,2460,1599,18750.6
0.6500,2464,1602,18772.2
0.6500,2468,1604,18767.0
0.6500,2472,1607,18791.4
0.6500,2476,1609,18776.9
0.6500,2480,1612,18743.5
0.6500,2484,1615,25291.4
0.6500,2488,1617,25322.9
0.6500,2492,1620,25332.8
0.6500,2496,1622,25281.7
0.6500,2500,1625,25303.2
0.6500,2504,1628,25305.1
0.6500,2508,1630,25339.6
0.6500,2512,1633,25284.5
0.6500,2516,1635,25307.2
0.6500,2520,1638,25293.0
0.6500,2524,1641,25314.9
0.6500,2528,1643,25315.6
0.6500,2532,1646,25322.5
0.6500,2536,1648,25328.5
0.6500,2540,1651,25345.9
0.6500,2544,1654,25262.1
0.6500,2548,1656,25281.6
0.6500,2552,1659,25316.3
0.6500,2556,1661,25259.4
0.6500,2560,1664,25318.1
0.6500,2564,1667,25277.8
0.6500,2568,1669,25329.6
0.6500,2572,1672,25305.8
0.6500,2576,1674,25267.2
0.6500,2580,1677,25339.5
0.6500,2584,1680,25328.4
0.6500,2588,1682,25322.1
0.6500,2592,1685,25317.7
0.6500,2596,1687,25352.4
0.6500,2600,1690,25326.6
0.6500,2604,1693,25303.7
0.6500,2608,1695,25359.1
0.6500,2612,1698,25325.1
0.6500,2616,1700,25347.4
0.6500,2620,1703,25363.7
0.6500,2624,1706,25381.3
0.6500,2628,1708,25372.8
0.6500,2632,1711,25357.7
0.6500,2636,1713,25300.2
0.6500,2640,1716,25319.2
0.6500,2644,1719,25307.7
0.6500,2648,1721,25323.3
0.6500,2652,1724,25309.4
0.6500,2656,1726,25328.3
0.6500,2660,1729,25349.6
0.6500,2664,1732,25343.3
0.6500,2668,1734,25329.9
0.6500,2672,1737,25325.9
0.6500,2676,1739,25350.3
0.6500,2680,1742,25377.4
0.6500,2684,1745,25323.6
0.6500,2688,1747,25361.9
0.6500,2692,1750,25338.9
0.6500,2696,1752,25362.4
0.6500,2700,1755,25375.2
0.6500,2704,1758,25321.9
0.6500,2708,1760,25327.2
0.6500,2712,1763,25373.2
0.6500,2716,1765,25344.4
0.6500,2720,1768,25402.1
0.6500,2724,1771,25396.2
0.6500,2728,1773,25417.1
0.6500,2732,1776,25394.1
0.6500,2736,1778,25422.7
0.6500,2740,1781,25358.9
0.6500,2744,1784,25383.9
0.6500,2748,1786,25388.6
0.6500,2752,1789,25377.4
0.6500,2756,1791,25359.3
0.6500,2760,1794,25361.6
0.6500,2764,1797,25404.8
0.6500,2768,1799,25375.7
0.6500,2772,1802,25314.5
0.6500,2776,1804,25374.8
0.6500,2780,1807,25383.7
0.6500,2784,1810,25373.3
0.6500,2788,1812,25341.6
0.6500,2792,1815,25346.4
0.6500,2796,1817,25393.2
0.6500,2800,1820,25367.1
0.6500,2804,1823,25413.9
0.6500,2808,1825,25378.2
0.6500,2812,1828,25393.7
0.6500,2816,1830,25336.7
0.6500,2820,1833,25342.5
0.6500,2824,1836,25364.3
0.6500,2828,1838,25379.7
0.6500,2832,1841,25393.7
0.6500,2836,1843,25415.0
0.6500,2840,1846,25359.7
0.6500,2844,1849,25408.2
0.6500,2848,1851,25352.1
0.6500,2852,1854,25405.3
0.6500,2856,1856,25388.3
0.6500,2860,1859,25377.2
0.6500,2864,1862,25384.5
0.6500,2868,1864,25373.2
0.6500,2872,1867,25403.8
0.6500,2876,1869,25377.4
0.6500,2880,1872,25396.1
0.6500,2884,1875,25393.6
0.6500,2888,1877,25431.6
0.6500,2892,1880,25390.5
0.6500,2896,1882,25400.0
0.6500,2900,1885,25380.4
0.6500,2904,1888,25414.0
0.6500,2908,1890,25346.2
0.6500,2912,1893,25382.9
0.6500,2916,1895,25375.6
0.6500,2920,1898,25393.0
0.6500,2924,1901,25358.4
0.6500,2928,1903,25388.6
0.6500,2932,1906,25364.5
0.6500,2936,1908,25357.6
0.6500,2940,1911,25348.2
0.6500,2944,1914,25362.1
0.6500,2948,1916,25406.4
0.6500,2952,1919,25354.0
0.6500,2956,1921,25397.0
0.6500,2960,1924,25362.1
0.6500,2964,1927,25359.9
0.6500,2968,1929,25397.2
0.6500,2972,1932,25360.5
0.6500,2976,1934,25381.8
0.6500,2980,1937,25365.5
0.6500,2984,1940,25399.3
0.6500,2988,1942,25410.0
0.6500,2992,1945,25354.4
0.6500,2996,1947,25366.0
0.6500,3000,1950,25365.7
0.6500,3004,1953,25365.2
0.6500,3008,1955,25310.2
0.6500,3012,1958,25341.9
0.6500,3016,1960,25359.7
0.6500,3020,1963,25338.0
0.6500,3024,1966,25363.6
0.6500,3028,1968,25345.9
0.6500,3032,1971,25362.6
0.6500,3036,1973,25363.6
0.6500,3040,1976,25324.4
0.6500,3044,1979,25391.3
0.6500,3048,1981,25395.7
0.6500,3052,1984,25372.1
0.6500,3056,1986,25392.9
0.6500,3060,1989,25373.4
0.6500,3064,1992,25325.2
0.6500,3068,1994,25349.4
0.6500,3072,1997,25361.9
0.6500,3076,1999,25348.4
0.6500,3080,2002,25319.4
0.6500,3084,2005,25380.2
0.6500,3088,2007,25347.9
0.6500,3092,2010,25375.4
0.6500,3096,2012,25345.8
0.6500,3100,2015,25354.5
0.6500,3104,2018,30156.0
0.6500,3108,2020,30160.8
0.6500,3112,2023,30201.2
0.6500,3116,2025,30201.7
0.6500,3120,2028,30183.3
0.6500,3124,2031,30238.7
0.6500,3128,2033,30246.3
0.6500,3132,2036,30212.5
0.6500,3136,2038,30299.8
0.6500,3140,2041,30264.9
0.6500,3144,2044,30286.3
0.6500,3148,2046,30287.0
0.6500,3152,2049,30285.5
0.6500,3156,2051,30271.5
0.6500,3160,2054,30257.2
0.6500,3164,2057,30211.0
0.6500,3168,2059,30259.8
0.6500,3172,2062,30198.6
0.6500,3176,2064,30294.8
0.6500,3180,2067,30222.2
0.6500,3184,2070,30245.3
0.6500,3188,2072,30237.5
0.6500,3192,2075,30215.7
0.6500,3196,2077,30240.9
0.6500,3200,2080,30239.9
0.6500,3204,2083,30233.2
0.6500,3208,2085,30253.5
0.6500,3212,2088,30206.4
0.6500,3216,2090,30224.7
0.6500,3220,2093,30225.1
0.6500,3224,2096,30309.8
0.6500,3228,2098,30261.8
0.6500,3232,2101,30302.7
0.6500,3236,2103,30322.5
0.6500,3240,2106,30199.0
0.6500,3244,2109,30296.4
0.6500,3248,2111,30281.8
0.6500,3252,2114,30302.6
0.6500,3256,2116,30283.7
0.6500,3260,2119,30343.3
0.6500,3264,2122,30266.0
0.6500,3268,2124,30280.6
0.6500,3272,2127,30249.3
0.6500,3276,2129,30309.6
0.6500,3280,2132,30300.1
0.6500,3284,2135,30287.3
0.6500,3288,2137,30288.9
0.6500,3292,2140,30306.1
0.6500,3296,2142,30334.0
0.6500,3300,2145,30321.2
0.6500,3304,2148,30293.0
0.6500,3308,2150,30295.4
0.6500,3312,2153,30281.5
0.6500,3316,2155,30265.7
0.6500,3320,2158,30280.5
0.6500,3324,2161,30247.3
0.6500,3328,2163,30266.6
0.6500,3332,2166,30276.7
0.6500,3336,2168,30298.4
0.6500,3340,2171,30284.9
0.6500,3344,2174,30323.4
0.6500,3348,2176,30327.1
0.6500,3352,2179,30323.4
0.6500,3356,2181,30325.6
0.6500,3360,2184,30295.5
0.6500,3364,2187,30417.8
0.6500,3368,2189,30290.8
0.6500,3372,2192,30359.3
0.6500,3376,2194,30380.7
0.6500,3380,2197,30368.1
0.6500,3384,2200,30388.9
0.6500,3388,2202,30338.9
0.6500,3392,2205,30330.3
0.6500,3396,2207,30353.6
0.6500,3400,2210,30327.4
0.6500,3404,2213,30398.3
0.6500,3408,2215,30360.0
0.6500,3412,2218,30419.6
0.6500,3416,2220,30285.8
0.6500,3420,2223,30255.9
0.6500,3424,2226,30278.6
0.6500,3428,2228,30255.2
0.6500,3432,2231,30279.2
0.6500,3436,2233,30296.4
0.6500,3440,2236,30279.9
0.6500,3444,2239,30343.0
0.6500,3448,2241,30297.8
0.6500,3452,2244,30268.0
0.6500,3456,2246,30273.7
0.6500,3460,2249,30284.1
0.6500,3464,2252,30272.8
0.6500,3468,2254,30285.5
0.6500,3472,2257,30284.0
0.6500,3476,2259,30406.2
0.6500,3480,2262,30353.6
0.6500,3484,2265,30427.7
0.6500,3488,2267,30402.6
0.6500,3492,2270,30699.0
0.6500,3496,2272,30621.6
0.6500,3500,2275,29500.8
0.6500,3504,2278,30223.6
0.6500,3508,2280,30935.6
0.6500,3512,2283,30689.6
0.6500,3516,2285,31261.6
0.6500,3520,2288,30643.5
0.6500,3524,2291,31008.0
0.6500,3528,2293,30832.8
0.6500,3532,2296,30909.5
0.6500,3536,2298,31070.6
0.6500,3540,2301,30874.2
0.6500,3544,2304,30707.3
0.6500,3548,2306,30813.4
0.6500,3552,2309,30599.6
0.6500,3556,2311,30743.2
0.6500,3560,2314,31043.2
0.6500,3564,2317,30519.8
0.6500,3568,2319,30616.2
0.6500,3572,2322,30469.9
0.6500,3576,2324,30604.3
0.6500,3580,2327,30642.3
0.6500,3584,2330,30713.0
0.6500,3588,2332,30695.9
0.6500,3592,2335,30679.6
0.6500,3596,2337,30629.0
0.6500,3600,2340,30709.6
0.6500,3604,2343,30518.1
0.6500,3608,2345,30520.1
0.6500,3612,2348,30661.1
0.6500,3616,2350,29829.2
0.6500,3620,2353,29583.4
0.6500,3624,2356,29608.5
0.6500,3628,2358,29584.6
0.6500,3632,2361,30568.3
0.6500,3636,2363,30299.6
0.6500,3640,2366,30179.8
0.6500,3644,2369,30430.4
0.6500,3648,2371,30315.6
0.6500,3652,2374,30457.8
0.6500,3656,2376,30579.5
0.6500,3660,2379,30547.7
0.6500,3664,2382,30500.7
0.6500,3668,2384,30406.6
0.6500,3672,2387,29788.7
0.6500,3676,2389,29679.2
0.6500,3680,2392,29606.0
0.6500,3684,2395,30148.7
0.6500,3688,2397,29670.7
0.6500,3692,2400,29565.0
0.6500,3696,2402,29601.8
0.6500,3700,2405,29594.4
0.6500,3704,2408,29575.4
0.6500,3708,2410,29562.4
0.6500,3712,2413,29627.1
0.6500,3716,2415,29549.8
0.6500,3720,2418,29566.3
0.6500,3724,2421,36301.4
0.6500,3728,2423,36274.8
0.6500,3732,2426,36334.5
0.6500,3736,2428,36360.5
0.6500,3740,2431,36355.9
0.6500,3744,2434,36222.7
0.6500,3748,2436,36318.1
0.6500,3752,2439,36322.8
0.6500,3756,2441,36285.3
0.6500,3760,2444,36361.6
0.6500,3764,2447,36346.8
0.6500,3768,2449,36374.4
0.6500,3772,2452,36425.8
0.6500,3776,2454,36334.5
0.6500,3780,2457,36259.6
0.6500,3784,2460,36357.3
0.6500,3788,2462,36337.0
0.6500,3792,2465,36318.1
0.6500,3796,2467,36313.5
0.6500,3800,2470,36380.9
0.6500,3804,2473,36465.7
0.6500,3808,2475,36472.9
0.6500,3812,2478,37501.9
0.6500,3816,2480,37733.3
0.6500,3820,2483,37790.4
0.6500,3824,2486,37780.4
0.6500,3828,2488,37807.4
0.6500,3832,2491,37709.4
