an,bn,ratio,gmp_ns,simd_ns,speedup
78,26,0.3333,590.3,128.3,4.6019
78,31,0.4000,706.8,159.6,4.4296
78,39,0.5000,768.5,180.4,4.2606
78,51,0.6500,933.6,220.9,4.2259
78,62,0.8000,1000.1,262.8,3.8061
78,78,1.0000,1220.5,330.4,3.6940
79,10,0.1250,227.5,77.6,2.9318
79,16,0.2000,369.3,95.2,3.8793
79,20,0.2500,459.9,111.2,4.1366
79,26,0.3333,596.5,130.6,4.5693
79,32,0.4000,721.1,169.8,4.2468
79,40,0.5000,776.6,190.2,4.0828
79,51,0.6500,958.8,220.4,4.3503
79,63,0.8000,1038.3,264.9,3.9198
79,79,1.0000,1237.9,352.4,3.5126
80,10,0.1250,230.7,78.5,2.9402
80,16,0.2000,372.7,96.6,3.8587
80,20,0.2500,465.2,111.1,4.1854
80,27,0.3333,627.6,149.2,4.2068
80,32,0.4000,724.3,166.3,4.3551
80,40,0.5000,778.0,185.8,4.1871
80,52,0.6500,973.5,226.3,4.3019
80,64,0.8000,1066.1,271.6,3.9251
80,80,1.0000,1258.8,357.3,3.5233
81,10,0.1250,233.2,78.8,2.9608
81,16,0.2000,377.7,96.6,3.9112
81,20,0.2500,473.0,112.2,4.2167
81,27,0.3333,635.9,153.6,4.1388
81,32,0.4000,765.9,170.7,4.4872
81,41,0.5000,817.7,192.8,4.2417
81,53,0.6500,1001.8,239.9,4.1766
81,65,0.8000,1193.2,278.9,4.2779
81,81,1.0000,1297.3,362.9,3.5746
82,10,0.1250,236.3,80.6,2.9305
82,16,0.2000,383.3,99.7,3.8462
82,21,0.2500,501.6,114.7,4.3714
82,27,0.3333,642.4,153.3,4.1902
82,33,0.4000,774.2,174.8,4.4287
82,41,0.5000,823.6,190.1,4.3314
82,53,0.6500,960.3,240.5,3.9930
82,66,0.8000,1216.7,287.6,4.2308
82,82,1.0000,1299.7,368.4,3.5277
83,10,0.1250,239.0,81.4,2.9351
83,17,0.2000,410.5,103.0,3.9841
83,21,0.2500,506.1,115.3,4.3907
83,28,0.3333,741.4,157.8,4.6984
83,33,0.4000,778.1,174.3,4.4637
83,42,0.5000,844.1,201.6,4.1871
83,54,0.6500,984.7,249.6,3.9449
83,66,0.8000,1145.3,287.6,3.9821
83,83,1.0000,1313.5,376.2,3.4918
84,11,0.1250,272.1,84.7,3.2118
84,17,0.2000,416.3,102.8,4.0486
84,21,0.2500,513.1,119.1,4.3086
84,28,0.3333,666.1,157.7,4.2237
84,34,0.4000,802.9,180.6,4.4464
84,42,0.5000,857.7,206.4,4.1549
84,55,0.6500,981.9,254.1,3.8643
84,67,0.8000,1196.0,300.3,3.9832
84,84,1.0000,1290.4,378.7,3.4073
85,11,0.1250,275.4,84.5,3.2610
85,17,0.2000,424.6,104.2,4.0759
85,21,0.2500,525.6,121.3,4.3318
85,28,0.3333,674.7,164.2,4.1098
85,34,0.4000,860.8,185.4,4.6418
85,43,0.5000,915.1,206.8,4.4252
85,55,0.6500,1022.9,255.3,4.0069
85,68,0.8000,1203.7,305.0,3.9459
85,85,1.0000,1396.3,392.0,3.5619
86,11,0.1250,281.2,85.8,3.2773
86,17,0.2000,431.9,107.4,4.0231
86,22,0.2500,558.1,128.6,4.3417
86,29,0.3333,822.8,167.4,4.9162
86,34,0.4000,860.6,186.6,4.6111
86,43,0.5000,922.0,215.6,4.2764
86,56,0.6500,1069.6,260.7,4.1026
86,69,0.8000,1365.2,311.3,4.3854
86,86,1.0000,1379.5,396.6,3.4786
87,11,0.1250,284.9,90.1,3.1632
87,17,0.2000,441.5,108.3,4.0753
87,22,0.2500,567.2,130.3,4.3516
87,29,0.3333,736.2,171.7,4.2874
87,35,0.4000,869.1,194.9,4.4582
87,44,0.5000,939.4,219.8,4.2730
87,57,0.6500,1051.9,272.9,3.8551
87,70,0.8000,1390.1,324.9,4.2793
87,87,1.0000,1387.6,406.6,3.4130
88,11,0.1250,290.4,89.7,3.2386
88,18,0.2000,469.6,116.4,4.0335
88,22,0.2500,572.8,130.9,4.3771
88,29,0.3333,733.4,172.9,4.2418
88,35,0.4000,874.8,196.0,4.4629
88,44,0.5000,954.7,224.4,4.2538
88,57,0.6500,1074.0,279.1,3.8481
88,70,0.8000,1304.8,330.5,3.9485
88,88,1.0000,1471.1,416.0,3.5362
89,11,0.1250,291.3,90.7,3.2104
89,18,0.2000,475.0,118.0,4.0246
89,22,0.2500,579.7,133.7,4.3362
89,30,0.3333,894.6,176.2,5.0761
89,36,0.4000,937.8,200.9,4.6688
89,45,0.5000,997.6,226.6,4.4025
89,58,0.6500,1066.5,280.8,3.7986
89,71,0.8000,1302.7,332.8,3.9147
89,89,1.0000,1479.9,428.6,3.4527
90,11,0.1250,289.6,91.7,3.1567
90,18,0.2000,478.5,118.6,4.0358
90,23,0.2500,611.2,137.5,4.4455
90,30,0.3333,748.4,183.8,4.0729
90,36,0.4000,939.9,208.1,4.5173
90,45,0.5000,1005.6,232.0,4.3349
90,59,0.6500,1070.3,283.0,3.7819
90,72,0.8000,1323.8,337.5,3.9217
90,90,1.0000,1476.0,435.4,3.3898
91,11,0.1250,297.1,91.7,3.2397
91,18,0.2000,483.5,117.7,4.1066
91,23,0.2500,616.5,137.7,4.4778
91,30,0.3333,756.3,178.6,4.2342
91,36,0.4000,943.4,208.7,4.5206
91,46,0.5000,1022.6,233.9,4.3712
91,59,0.6500,1105.4,288.8,3.8281
91,73,0.8000,1513.0,353.4,4.2819
91,91,1.0000,1504.1,419.0,3.5893
92,12,0.1250,328.7,94.1,3.4922
92,18,0.2000,488.5,119.7,4.0824
92,23,0.2500,623.0,139.5,4.4656
92,31,0.3333,906.2,186.1,4.8684
92,37,0.4000,953.6,208.9,4.5644
92,46,0.5000,1030.7,245.8,4.1937
92,60,0.6500,1113.6,303.0,3.6757
92,74,0.8000,1513.5,362.7,4.1725
92,92,1.0000,1521.4,444.3,3.4243
93,12,0.1250,331.4,96.8,3.4242
93,19,0.2000,519.2,125.7,4.1317
93,23,0.2500,627.3,139.7,4.4915
93,31,0.3333,790.9,190.3,4.1556
93,37,0.4000,1007.0,212.2,4.7465
93,47,0.5000,1078.4,248.5,4.3401
93,60,0.6500,1147.5,304.8,3.7642
93,74,0.8000,1421.1,365.5,3.8880
93,93,1.0000,1554.2,460.9,3.3724
94,12,0.1250,335.1,97.5,3.4367
94,19,0.2000,526.9,126.8,4.1558
94,24,0.2500,663.7,146.9,4.5189
94,31,0.3333,789.1,192.2,4.1064
94,38,0.4000,997.7,214.4,4.6540
94,47,0.5000,1064.4,246.8,4.3125
94,61,0.6500,1168.0,306.3,3.8128
94,75,0.8000,1403.1,365.3,3.8408
94,94,1.0000,1555.3,447.5,3.4756
95,12,0.1250,332.4,96.2,3.4548
95,19,0.2000,522.7,124.4,4.2018
95,24,0.2500,659.3,144.9,4.5506
95,32,0.3333,948.5,191.2,4.9622
95,38,0.4000,996.5,216.2,4.6100
95,48,0.5000,1075.5,247.6,4.3437
95,62,0.6500,1170.3,311.9,3.7525
95,76,0.8000,1419.4,366.4,3.8740
95,95,1.0000,1571.1,454.7,3.4555
96,12,0.1250,335.6,97.3,3.4501
96,19,0.2000,528.4,126.5,4.1769
96,24,0.2500,666.4,146.4,4.5518
96,32,0.3333,798.7,193.7,4.1234
96,38,0.4000,1003.7,220.2,4.5574
96,48,0.5000,1082.1,257.5,4.2022
96,62,0.6500,1172.6,316.0,3.7113
96,77,0.8000,1568.3,385.8,4.0654
96,96,1.0000,1600.8,467.8,3.4215
97,12,0.1250,340.0,97.7,3.4801
97,19,0.2000,534.3,126.7,4.2184
97,24,0.2500,673.9,147.2,4.5783
97,32,0.3333,821.5,195.3,4.2059
97,39,0.4000,1051.8,220.9,4.7618
97,49,0.5000,1132.1,261.7,4.3266
97,63,0.6500,1226.0,318.6,3.8481
97,78,0.8000,1630.5,381.5,4.2741
97,97,1.0000,1639.0,472.2,3.4709
98,12,0.1250,344.4,97.1,3.5456
98,20,0.2000,569.0,138.5,4.1081
98,25,0.2500,710.1,150.5,4.7194
98,33,0.3333,1011.1,207.4,4.8741
98,39,0.4000,1057.9,229.5,4.6098
98,49,0.5000,1140.6,264.6,4.3111
98,64,0.6500,1240.1,323.5,3.8332
98,78,0.8000,1518.5,396.2,3.8331
98,98,1.0000,1649.0,478.3,3.4476
99,12,0.1250,345.8,100.4,3.4449
99,20,0.2000,573.0,139.4,4.1112
99,25,0.2500,714.7,154.7,4.6186
99,33,0.3333,873.0,208.8,4.1818
99,40,0.4000,1069.0,235.2,4.5456
99,50,0.5000,1156.3,265.0,4.3631
99,64,0.6500,1250.2,329.2,3.7976
99,79,0.8000,1550.2,396.7,3.9076
99,99,1.0000,1687.1,483.5,3.4894
100,13,0.1250,379.4,104.0,3.6467
100,20,0.2000,580.4,135.5,4.2837
100,25,0.2500,724.1,156.6,4.6231
100,33,0.3333,870.4,206.8,4.2078
100,40,0.4000,1077.6,237.4,4.5384
100,50,0.5000,1175.5,276.7,4.2484
100,65,0.6500,1274.4,335.9,3.7938
100,80,0.8000,1557.9,405.1,3.8453
100,100,1.0000,1731.3,498.9,3.4700
101,13,0.1250,381.2,105.6,3.6097
101,20,0.2000,584.7,139.4,4.1952
101,25,0.2500,729.0,160.4,4.5440
101,34,0.3333,1081.1,212.6,5.0853
101,40,0.4000,1127.6,241.3,4.6725
101,51,0.5000,1212.6,278.8,4.3491
101,66,0.6500,1294.9,346.3,3.7388
101,81,0.8000,1631.0,409.2,3.9859
101,101,1.0000,1755.8,503.0,3.4904
102,13,0.1250,385.0,105.0,3.6648
102,20,0.2000,589.2,140.8,4.1850
102,26,0.2500,765.0,165.3,4.6268
102,34,0.3333,889.7,211.9,4.1987
102,41,0.4000,1140.6,242.2,4.7086
102,51,0.5000,1221.1,288.0,4.2406
102,66,0.6500,1318.6,348.0,3.7895
102,82,0.8000,1653.8,451.1,3.6663
102,102,1.0000,1774.6,506.4,3.5040
103,13,0.1250,389.3,105.9,3.6773
103,21,0.2000,627.0,145.5,4.3086
103,26,0.2500,773.6,167.3,4.6245
103,34,0.3333,910.7,219.2,4.1550
103,41,0.4000,1144.7,250.6,4.5681
103,52,0.5000,1235.5,285.3,4.3311
103,67,0.6500,1349.7,363.2,3.7162
103,82,0.8000,1662.7,454.0,3.6624
103,103,1.0000,1798.5,514.0,3.4991
104,13,0.1250,392.0,106.4,3.6856
104,21,0.2000,629.8,145.1,4.3407
104,26,0.2500,779.9,163.2,4.7795
104,35,0.3333,1096.3,225.2,4.8687
104,42,0.4000,1157.0,255.2,4.5334
104,52,0.5000,1245.1,290.4,4.2871
104,68,0.6500,1356.3,368.6,3.6792
104,83,0.8000,1698.5,461.9,3.6771
104,104,1.0000,1809.7,513.4,3.5248
105,13,0.1250,396.5,109.0,3.6372
105,21,0.2000,636.8,146.0,4.3621
105,26,0.2500,787.5,166.6,4.7257
105,35,0.3333,949.7,228.2,4.1609
105,42,0.4000,1187.6,257.0,4.6215
105,53,0.5000,1283.2,299.5,4.2845
105,68,0.6500,1381.7,368.4,3.7506
105,84,0.8000,1733.2,473.4,3.6609
105,105,1.0000,1835.8,532.4,3.4484
106,13,0.1250,400.7,109.6,3.6571
106,21,0.2000,644.4,146.0,4.4142
106,27,0.2500,830.4,197.3,4.2093
106,35,0.3333,959.6,225.7,4.2520
106,42,0.4000,1198.7,257.0,4.6635
106,53,0.5000,1283.5,297.1,4.3194
106,69,0.6500,1388.0,366.1,3.7914
106,85,0.8000,1786.4,498.3,3.5849
106,106,1.0000,1877.3,537.7,3.4914
107,13,0.1250,403.5,105.6,3.8221
107,21,0.2000,649.9,145.7,4.4614
107,27,0.2500,833.5,188.3,4.4260
107,36,0.3333,1146.6,227.5,5.0403
107,43,0.4000,1208.2,262.8,4.5981
107,54,0.5000,1317.3,306.0,4.3042
107,70,0.6500,1421.6,387.3,3.6708
107,86,0.8000,1800.7,483.2,3.7263
107,107,1.0000,1908.3,543.9,3.5086
108,14,0.1250,439.7,113.3,3.8802
108,22,0.2000,685.7,153.8,4.4579
108,27,0.2500,841.1,187.6,4.4840
108,36,0.3333,980.2,235.1,4.1695
108,43,0.4000,1212.1,263.4,4.6011
108,54,0.5000,1324.4,300.0,4.4152
108,70,0.6500,1432.5,386.1,3.7102
108,86,0.8000,1812.8,517.7,3.5019
108,108,1.0000,1940.5,560.1,3.4645
109,14,0.1250,441.8,114.1,3.8715
109,22,0.2000,691.5,158.2,4.3703
109,27,0.2500,847.0,185.3,4.5705
109,36,0.3333,997.1,237.9,4.1905
109,44,0.4000,1197.1,274.9,4.3547
109,55,0.5000,1291.7,319.9,4.0373
109,71,0.6500,1485.8,399.8,3.7165
109,87,0.8000,1861.4,527.4,3.5292
109,109,1.0000,2023.5,569.3,3.5543
110,14,0.1250,447.0,118.8,3.7611
110,22,0.2000,698.6,159.0,4.3942
110,28,0.2500,886.4,196.8,4.5035
110,37,0.3333,1135.2,239.8,4.7330
110,44,0.4000,1195.7,276.3,4.3271
110,55,0.5000,1307.2,327.7,3.9891
110,72,0.6500,1487.2,395.5,3.7605
110,88,0.8000,1894.6,503.1,3.7661
110,110,1.0000,2019.5,562.6,3.5895
111,14,0.1250,449.5,121.4,3.7038
111,22,0.2000,703.2,158.1,4.4473
111,28,0.2500,887.3,200.4,4.4273
111,37,0.3333,1050.2,240.6,4.3642
111,44,0.4000,1206.8,272.5,4.4283
111,56,0.5000,1309.9,327.7,3.9975
111,72,0.6500,1528.3,401.7,3.8044
111,89,0.8000,1943.0,529.9,3.6668
111,111,1.0000,2046.1,584.9,3.4984
112,14,0.1250,453.1,121.0,3.7432
112,22,0.2000,710.7,159.1,4.4665
112,28,0.2500,889.5,201.9,4.4059
112,37,0.3333,1061.7,240.5,4.4148
112,45,0.4000,1212.5,285.0,4.2537
112,56,0.5000,1274.5,334.9,3.8058
112,73,0.6500,1533.5,411.6,3.7253
112,90,0.8000,1961.7,524.4,3.7406
112,112,1.0000,2085.5,594.8,3.5060
113,14,0.1250,459.0,119.0,3.8561
113,23,0.2000,751.0,165.2,4.5450
113,28,0.2500,915.7,201.8,4.5377
113,38,0.3333,1194.1,252.2,4.7356
113,45,0.4000,1258.6,287.6,4.3757
113,57,0.5000,1360.1,343.4,3.9604
113,73,0.6500,1555.6,415.4,3.7449
113,90,0.8000,1974.0,527.1,3.7451
113,113,1.0000,2114.8,609.8,3.4679
114,14,0.1250,462.5,119.2,3.8800
114,23,0.2000,757.0,164.1,4.6126
114,29,0.2500,973.6,203.2,4.7918
114,38,0.3333,1080.0,255.2,4.2314
114,46,0.4000,1274.2,299.0,4.2620
114,57,0.5000,1370.1,343.5,3.9886
114,74,0.6500,1582.9,416.4,3.8014
114,91,0.8000,2038.6,559.4,3.6445
114,114,1.0000,2143.8,620.3,3.4561
115,14,0.1250,465.5,124.4,3.7426
115,23,0.2000,761.0,167.5,4.5431
115,29,0.2500,982.7,211.6,4.6440
115,38,0.3333,1098.9,257.0,4.2754
115,46,0.4000,1279.2,299.4,4.2720
115,58,0.5000,1353.9,353.7,3.8279
115,75,0.6500,1617.2,433.9,3.7269
115,92,0.8000,2069.0,536.2,3.8586
115,115,1.0000,2190.4,621.4,3.5248
116,15,0.1250,506.0,124.4,4.0668
116,23,0.2000,770.7,165.0,4.6697
116,29,0.2500,976.9,212.4,4.5990
116,39,0.3333,1223.8,259.8,4.7099
116,46,0.4000,1297.2,292.3,4.4375
116,58,0.5000,1356.7,355.2,3.8194
116,75,0.6500,1623.6,435.3,3.7297
116,93,0.8000,2115.9,546.7,3.8703
116,116,1.0000,2212.5,631.9,3.5013
117,15,0.1250,506.9,125.8,4.0289
117,23,0.2000,774.9,166.2,4.6632
117,29,0.2500,990.5,211.7,4.6783
117,39,0.3333,1147.1,258.7,4.4344
117,47,0.4000,1342.0,308.5,4.3501
117,59,0.5000,1451.3,365.1,3.9750
117,76,0.6500,1649.4,438.5,3.7614
117,94,0.8000,2138.1,554.2,3.8580
117,117,1.0000,2227.0,615.3,3.6194
118,15,0.1250,511.1,127.3,4.0138
118,24,0.2000,815.0,171.2,4.7607
118,30,0.2500,1002.4,219.0,4.5768
118,39,0.3333,1151.7,268.7,4.2865
118,47,0.4000,1355.8,312.2,4.3424
118,59,0.5000,1437.0,370.3,3.8804
118,77,0.6500,1666.6,447.6,3.7230
118,94,0.8000,2145.6,577.5,3.7150
118,118,1.0000,2270.7,648.6,3.5011
119,15,0.1250,516.2,131.9,3.9145
119,24,0.2000,824.7,171.5,4.8092
119,30,0.2500,1005.7,213.4,4.7119
119,40,0.3333,1281.7,279.5,4.5863
119,48,0.4000,1361.1,320.1,4.2524
119,60,0.5000,1445.3,373.8,3.8663
119,77,0.6500,1695.8,455.2,3.7251
119,95,0.8000,2165.8,619.7,3.4949
119,119,1.0000,2308.9,655.7,3.5211
120,15,0.1250,519.9,131.2,3.9632
120,24,0.2000,829.5,178.0,4.6609
120,30,0.2500,1007.6,221.5,4.5492
120,40,0.3333,1175.8,280.0,4.1989
120,48,0.4000,1375.1,315.6,4.3577
120,60,0.5000,1435.8,385.0,3.7290
120,78,0.6500,1717.6,463.1,3.7087
120,96,0.8000,2201.2,587.9,3.7444
120,120,1.0000,2304.8,655.8,3.5145
121,15,0.1250,525.2,128.9,4.0757
121,24,0.2000,836.6,178.0,4.7005
121,30,0.2500,991.6,222.5,4.4569
121,40,0.3333,1192.8,280.3,4.2550
121,48,0.4000,1398.7,315.9,4.4281
121,61,0.5000,1497.6,373.8,4.0061
121,79,0.6500,1763.1,474.1,3.7187
121,97,0.8000,2039.8,627.3,3.2515
121,121,1.0000,2390.2,669.8,3.5687
122,15,0.1250,530.6,134.1,3.9566
122,24,0.2000,845.0,181.4,4.6570
122,31,0.2500,1040.0,234.3,4.4392
122,41,0.3333,1342.7,290.2,4.6269
122,49,0.4000,1410.6,334.2,4.2212
122,61,0.5000,1500.9,385.2,3.8967
122,79,0.6500,1786.1,473.4,3.7732
122,98,0.8000,2050.2,619.4,3.3098
122,122,1.0000,2406.2,682.0,3.5283
123,15,0.1250,534.3,133.9,3.9892
123,25,0.2000,885.4,185.6,4.7715
123,31,0.2500,1045.4,235.1,4.4460
123,41,0.3333,1252.3,289.9,4.3194
123,49,0.4000,1415.4,341.1,4.1497
123,62,0.5000,1517.5,390.1,3.8903
123,80,0.6500,1810.8,486.8,3.7197
123,98,0.8000,2058.1,608.3,3.3833
123,123,1.0000,2424.0,681.8,3.5554
124,16,0.1250,575.8,140.2,4.1080
124,25,0.2000,893.8,185.9,4.8076
124,31,0.2500,1042.2,230.0,4.5314
124,41,0.3333,1264.3,295.9,4.2724
124,50,0.4000,1432.6,334.3,4.2855
124,62,0.5000,1509.0,392.3,3.8468
124,81,0.6500,1855.3,494.1,3.7552
124,99,0.8000,2069.1,664.3,3.1147
124,124,1.0000,2486.9,693.9,3.5837
125,16,0.1250,575.6,137.4,4.1876
125,25,0.2000,897.6,185.7,4.8342
125,31,0.2500,1055.5,232.7,4.5368
125,42,0.3333,1404.4,300.0,4.6820
125,50,0.4000,1479.7,334.5,4.4236
125,63,0.5000,1580.3,392.1,4.0305
125,81,0.6500,1885.8,500.0,3.7714
125,100,0.8000,2153.2,624.6,3.4470
125,125,1.0000,2525.5,703.8,3.5887
126,16,0.1250,580.7,138.2,4.2032
126,25,0.2000,902.6,188.1,4.7993
126,32,0.2500,1074.0,244.7,4.3886
126,42,0.3333,1291.5,296.1,4.3617
126,50,0.4000,1482.2,340.1,4.3584
126,63,0.5000,1575.1,406.8,3.8718
126,82,0.6500,1892.4,502.0,3.7700
126,101,0.8000,2174.3,637.6,3.4099
126,126,1.0000,2543.3,718.9,3.5378
127,16,0.1250,586.4,139.0,4.2172
127,25,0.2000,913.4,188.6,4.8441
127,32,0.2500,1077.5,245.8,4.3843
127,42,0.3333,1321.3,298.3,4.4299
127,51,0.4000,1501.7,352.3,4.2623
127,64,0.5000,1594.7,410.6,3.8835
127,83,0.6500,1954.3,518.9,3.7665
127,102,0.8000,2187.7,694.0,3.1523
127,127,1.0000,2627.9,729.9,3.6006
128,16,0.1250,589.6,141.8,4.1587
128,26,0.2000,955.2,194.5,4.9102
128,32,0.2500,1077.2,247.3,4.3551
128,43,0.3333,1415.9,312.6,4.5291
128,51,0.4000,1501.2,357.6,4.1981
128,64,0.5000,1597.7,422.6,3.7810
128,83,0.6500,1975.1,524.1,3.7686
128,102,0.8000,2206.6,649.8,3.3961
128,128,1.0000,2640.8,733.5,3.6004
129,16,0.1250,594.8,142.5,4.1732
129,26,0.2000,965.4,195.4,4.9411
129,32,0.2500,1105.9,247.3,4.4711
129,43,0.3333,1382.2,314.0,4.4023
129,52,0.4000,1568.8,363.4,4.3166
129,65,0.5000,1655.8,422.1,3.9227
129,84,0.6500,2010.4,531.2,3.7845
129,103,0.8000,2249.2,661.5,3.4001
129,129,1.0000,2680.1,747.6,3.5847
130,16,0.1250,601.8,143.5,4.1936
130,26,0.2000,976.4,199.2,4.9007
130,33,0.2500,1159.1,259.4,4.4682
130,43,0.3333,1393.4,322.2,4.3239
130,52,0.4000,1591.4,356.0,4.4703
130,65,0.5000,1671.9,423.9,3.9442
130,85,0.6500,2038.7,698.2,2.9200
130,104,0.8000,2251.6,650.4,3.4617
130,130,1.0000,2736.4,730.5,3.7461
131,16,0.1250,603.9,146.6,4.1182
131,26,0.2000,978.8,208.4,4.6965
131,33,0.2500,1158.3,260.4,4.4482
131,44,0.3333,1498.8,317.4,4.7220
131,52,0.4000,1591.8,369.4,4.3095
131,66,0.5000,1682.2,438.3,3.8379
131,85,0.6500,2069.7,676.1,3.0611
131,105,0.8000,2277.7,684.4,3.3281
131,131,1.0000,2777.8,765.9,3.6270
132,17,0.1250,647.2,148.2,4.3670
132,26,0.2000,986.6,204.4,4.8277
132,33,0.2500,1159.9,261.5,4.4348
132,44,0.3333,1420.3,330.8,4.2939
132,53,0.4000,1594.8,375.7,4.2445
132,66,0.5000,1691.3,439.0,3.8530
132,86,0.6500,2080.7,679.6,3.0618
132,106,0.8000,2346.6,730.4,3.2129
132,132,1.0000,2779.9,777.0,3.5776
133,17,0.1250,650.7,151.5,4.2951
133,27,0.2000,1031.4,227.7,4.5300
133,33,0.2500,1167.9,261.4,4.4683
133,44,0.3333,1445.8,329.1,4.3936
133,53,0.4000,1626.3,378.2,4.3005
133,67,0.5000,1726.1,446.7,3.8644
133,86,0.6500,2127.8,681.0,3.1245
133,106,0.8000,2353.3,696.8,3.3773
133,133,1.0000,2876.6,782.9,3.6745
134,17,0.1250,656.3,152.3,4.3082
134,27,0.2000,1039.0,229.3,4.5315
134,34,0.2500,1191.5,269.1,4.4273
134,45,0.3333,1547.9,345.3,4.4822
134,54,0.4000,1639.3,376.9,4.3491
134,67,0.5000,1726.9,441.9,3.9078
134,87,0.6500,2149.3,700.3,3.0693
134,107,0.8000,2370.8,744.2,3.1858
134,134,1.0000,2898.8,840.9,3.4473
135,17,0.1250,662.3,155.0,4.2725
135,27,0.2000,1048.5,223.9,4.6836
135,34,0.2500,1195.5,263.7,4.5339
135,45,0.3333,1510.3,339.7,4.4458
135,54,0.4000,1645.4,388.0,4.2407
135,68,0.5000,1758.4,459.5,3.8270
135,88,0.6500,2192.2,777.6,2.8192
135,108,0.8000,2404.2,792.7,3.0331
135,135,1.0000,2925.8,934.0,3.1324
136,17,0.1250,665.8,155.7,4.2749
136,27,0.2000,1054.5,233.5,4.5152
136,34,0.2500,1201.6,273.4,4.3945
136,45,0.3333,1519.8,333.3,4.5605
136,54,0.4000,1645.8,390.9,4.2103
136,68,0.5000,1766.2,467.6,3.7776
136,88,0.6500,2221.3,720.0,3.0850
136,109,0.8000,2482.1,787.6,3.1514
136,136,1.0000,2990.9,932.1,3.2089
137,17,0.1250,672.2,160.6,4.1852
137,27,0.2000,1066.6,234.5,4.5477
137,34,0.2500,1227.8,268.3,4.5769
137,46,0.3333,1630.7,342.5,4.7606
137,55,0.4000,1717.4,392.2,4.3789
137,69,0.5000,1803.0,463.6,3.8895
137,89,0.6500,2244.7,721.1,3.1128
137,110,0.8000,2488.4,799.6,3.1122
137,137,1.0000,3017.0,943.3,3.1984
138,17,0.1250,698.4,160.6,4.3479
138,28,0.2000,1185.4,234.9,5.0475
138,35,0.2500,1272.1,278.0,4.5758
138,46,0.3333,1552.1,343.1,4.5240
138,55,0.4000,1720.7,393.7,4.3709
138,69,0.5000,1807.6,472.6,3.8245
138,90,0.6500,2257.8,745.5,3.0285
138,110,0.8000,2497.4,802.3,3.1129
138,138,1.0000,3016.3,946.7,3.1861
139,17,0.1250,680.5,160.5,4.2409
139,28,0.2000,1185.2,235.3,5.0374
139,35,0.2500,1272.7,279.2,4.5577
139,46,0.3333,1574.9,345.3,4.5609
139,56,0.4000,1732.9,399.8,4.3340
139,70,0.5000,1849.7,479.3,3.8589
139,90,0.6500,2321.2,704.2,3.2962
139,111,0.8000,2488.4,811.0,3.0683
139,139,1.0000,3111.2,960.3,3.2398
140,18,0.1250,725.8,172.7,4.2016
140,28,0.2000,1107.7,237.2,4.6703
140,35,0.2500,1271.6,281.2,4.5228
140,47,0.3333,1645.8,350.4,4.6964
140,56,0.4000,1742.3,405.2,4.2993
140,70,0.5000,1847.6,483.3,3.8230
140,91,0.6500,2345.1,730.2,3.2118
140,112,0.8000,2595.3,870.5,2.9815
140,140,1.0000,3132.2,965.8,3.2432
141,18,0.1250,729.1,172.2,4.2339
141,28,0.2000,1106.7,238.0,4.6510
141,35,0.2500,1286.2,284.7,4.5184
141,47,0.3333,1630.4,352.2,4.6292
141,56,0.4000,1773.3,407.8,4.3481
141,71,0.5000,1884.1,491.4,3.8343
141,92,0.6500,2368.9,732.1,3.2356
141,113,0.8000,2620.9,841.6,3.1141
141,141,1.0000,3135.9,972.1,3.2258
142,18,0.1250,735.6,174.0,4.2289
142,28,0.2000,1109.6,243.5,4.5579
142,36,0.2500,1315.9,291.7,4.5113
142,47,0.3333,1640.2,359.9,4.5581
142,57,0.4000,1785.9,422.5,4.2272
142,71,0.5000,1891.0,495.6,3.8154
142,92,0.6500,2366.8,734.2,3.2234
142,114,0.8000,2604.8,845.6,3.0804
142,142,1.0000,3188.2,959.9,3.3214
143,18,0.1250,738.8,177.0,4.1738
143,29,0.2000,1275.3,247.4,5.1545
143,36,0.2500,1321.4,293.0,4.5093
143,48,0.3333,1694.8,368.9,4.5947
143,57,0.4000,1797.1,424.4,4.2344
143,72,0.5000,1909.2,505.1,3.7798
143,93,0.6500,2416.4,811.9,2.9763
143,114,0.8000,2642.1,822.2,3.2134
143,143,1.0000,3245.4,947.5,3.4252
144,18,0.1250,746.5,180.2,4.1419
144,29,0.2000,1280.4,248.8,5.1455
144,36,0.2500,1321.8,294.3,4.4916
144,48,0.3333,1664.4,373.0,4.4627
144,58,0.4000,1831.3,433.3,4.2264
144,72,0.5000,1933.9,515.9,3.7489
144,94,0.6500,2457.3,757.5,3.2441
144,115,0.8000,2711.4,842.4,3.2186
144,144,1.0000,3267.7,985.1,3.3171
145,18,0.1250,750.2,180.4,4.1591
145,29,0.2000,1207.8,252.3,4.7869
145,36,0.2500,1342.1,293.9,4.5660
145,48,0.3333,1680.8,373.4,4.5011
145,58,0.4000,1893.5,435.0,4.3531
145,73,0.5000,2004.0,517.9,3.8695
145,94,0.6500,2493.1,758.7,3.2860
145,116,0.8000,2695.9,864.5,3.1184
145,145,1.0000,3349.3,993.0,3.3730
146,18,0.1250,791.4,185.6,4.2640
146,29,0.2000,1220.7,252.6,4.8328
146,37,0.2500,1404.6,305.5,4.5979
146,49,0.3333,1814.1,382.1,4.7483
146,58,0.4000,1915.4,441.0,4.3431
146,73,0.5000,2017.3,528.7,3.8159
146,95,0.6500,2522.5,797.9,3.1616
146,117,0.8000,2725.0,866.2,3.1458
